1	牙周炎牙周炎怎么治疗	我觉得最近比以前厉害了，以前就一处，现在有3处，需要用药物牙膏吗经常刷牙吗
1	颈动脉体瘤颈动脉体瘤手术风险大吗	手术风险大吗？采取什么方式呢
1	右胳膊肱骨骨折骨折恢复有没有影响	外肱骨骨骺损伤，现在胳膊还有点不是很直。起完钉后功能有没有影响？
1	外肱骨骨骺损伤，现在胳膊还有点不是很直。起完钉后功能有没有影响？	取钉与胳膊直不直有没有关
1	取钉与胳膊直不直有没有关	那给孩子运动的时候胳膊肘有响声是怎么回事
1	那给孩子运动的时候胳膊肘有响声是怎么回事	片子在医院呢没给我加你微信号可以吗
1	包皮过长早泄做完手术能否治好早泄	做包皮手术需要多少钱
1	便秘便秘处理办法	近两个月了，从月龄四十几天到现在一百一十天
1	近两个月了，从月龄四十几天到现在一百一十天	你好，柯主任
1	你好，柯主任	这是昨天晚上挤完开塞露拉的，量不多，也不稠，似乎是有粘液
1	这是昨天晚上挤完开塞露拉的，量不多，也不稠，似乎是有粘液	对的，正常。没有做过甲状腺检查
1	两侧输卵管部分切除了，我想做修复和疏通术不孕不育病	除了做试管婴儿，还有其他办法助孕吗？
1	除了做试管婴儿，还有其他办法助孕吗？	做那个输卵管疏通手术和复通也不能自然怀孕吗？
1	做那个输卵管疏通手术和复通也不能自然怀孕吗？	做那个输卵管修复手术和复通后，也不能自然怀孕吗？
1	白天肚子一直不舒服，晚上呕吐又拉肚子急诊，拉肚子呕吐	昨晚体温37.5今天没测应该没发烧，肚子时而痛打嗝有味，今天拉了三次肚子不太稀
1	腹痛了一个月，胆管囊肿，胰头怀疑占位绝望的胰头肿瘤患者	这么可怕，陈医生你好，有没有治疗的办法了？家人很绝望
1	这么可怕，陈医生你好，有没有治疗的办法了？家人很绝望	谢谢你，不知道介入治疗怎么样
1	耳鸣耳朵有耳鸣的现象	好的谢谢
1	好的谢谢	嗯嗯
1	口腔有老年人的味道是怎么回事口腔异味怎么办	有小半年了，饮食比较规律，之前便秘，现在好了一天一次到两次
1	有小半年了，饮食比较规律，之前便秘，现在好了一天一次到两次	有老年味道是最近两个月才发现的，之前没发现
1	有老年味道是最近两个月才发现的，之前没发现	怎么治疗呢
1	牙根变黑，不疼需要怎么治疗	一般费用大概多少钱？
1	左腿外侧疼痛左腿疼痛该怎么治疗	没有，现在就膝盖及大腿外侧疼，无法使劲。
1	没有，现在就膝盖及大腿外侧疼，无法使劲。	躺着就不疼，一走路就疼的厉害
1	躺着就不疼，一走路就疼的厉害	针刺痛
1	孕妇发烧孕妇发烧怎么办？对胎儿有影响	谢谢
1	屁眼有个颗粒生完孩子后，屁眼伴有刺痛感。	已经产后了。
1	拔智齿拔智齿会不会痛，难拔吗	请问三甲医院的医生可以不？
1	请问三甲医院的医生可以不？	好的
1	好的	我今天拔了牙齿，在家可以烤火不？
1	幼儿急疹12个月孩子不爱吃饭，干呕，往外吐	赵主任，我家孩子嗓子也红，吃东西嚼嚼就往外吐不往下咽，这种恢复大概几天啊，现在疹子还没有下去，可以吃益生菌么
1	有抽血检查。但是检查什么内容就不清楚了。	可以贴什么药膏先治疗吗
1	肛门周围泛白，有些肿大，常瘙痒有分泌物肛门瘙痒有分泌物	有痔疮
1	有痔疮	好的谢谢
1	右肾积水右输尿管狭窄输尿管狭窄右肾积水右肾功能严重	谢谢医生解答！
1	谢谢医生解答！	那过段时间还是要做肾功能动态显像吗？
1	那过段时间还是要做肾功能动态显像吗？	带造瘘管期间需要注意什么？是否能打改善肾脏供血的针？比如：凯时
1	糖尿病，肝性脑病，血压肝性脑病血压不正常	你好王医生在吗
1	乳腺癌乳腺癌严重吗	谢谢您，有什么好的治疗方案吗
1	谢谢您，有什么好的治疗方案吗	中药有什么具体治疗方案吗？
1	中药有什么具体治疗方案吗？	需要靶向治疗吗？依现在的情况，后期的复发、转移概率大吗？
1	需要靶向治疗吗？依现在的情况，后期的复发、转移概率大吗？	好的，谢谢您
1	好的，谢谢您	非常感谢?
1	非常感谢?	好的?
1	意外怀孕，无痛人流无痛人流是首选吗，需要多久恢复	还没去医院呢，去之前想好好了解下
1	还没去医院呢，去之前想好好了解下	嗯，医生，做无痛的话得多久啊
1	嗯，医生，做无痛的话得多久啊	大概得多少钱
1	大概得多少钱	无痛和药流哪个好一些
1	动脉瘤脑动脉瘤严重	以后能说话话，自立吗
1	以后能说话话，自立吗	头部有支架弹簧圈做不成
1	扁平疣停药多久可以备孕！	我的地贫严重吗医生？我老公没有，还有免疫系统怎么样？
1	自慰过度有11年了，会不会影响寿命呀自慰11年多了，请问怎	老师还有个问题就是生殖器痒怎么办？谢谢
1	脚关节骨质增生肿大脚关节骨质增生肿大	是的
1	产妇剖宫产刀口护理	你好，我现在剖腹产后26天了，今天流出了大块烂肉样的东西，请问正常吗？
1	右侧肋缘处皮下包块4个月宝宝右侧肋缘处皮下包块怎么办？	谢谢医生的关心，目前还是一样的，现在还太小，没有给他做CT，还无法确诊，医生说没变化的话可以等等～
1	胆总管囊肿胆总管囊肿用这种手术方法对孩子好，哪个医院做	我就想问问这种病在西安哪个医院比较权威一些
1	我就想问问这种病在西安哪个医院比较权威一些	你在这个医院吗，这种病你们医院是微创手术还是开放手术呢
1	你在这个医院吗，这种病你们医院是微创手术还是开放手术呢	微创可以做干净吗
1	微创可以做干净吗	胆囊必须切掉，用微创不会留下什么不好的，后面二次手术
1	胆囊必须切掉，用微创不会留下什么不好的，后面二次手术	好，谢谢了，他们医院要提前多久预约床位呢
1	好，谢谢了，他们医院要提前多久预约床位呢	谢谢您的指点！
1	谢谢您的指点！	孩子手术做的很成功呢，多亏你提醒，要不然我们打算开腹做了
1	孩子手术做的很成功呢，多亏你提醒，要不然我们打算开腹做了	术后一个多月了，娃这几天有点感冒，可以吃罗红霉素和感冒清热颗粒吗
1	正颌关于正颌术后恢复咨询	那么，请问张医生，一般而言，你会让患者如何进行张口训练？一般每天做几次每次做多少分钟？谢谢
1	扁桃体肥大腺样体也大呼吸重度缺氧要手术吗扁桃体肥大，	嗯，好的，小孩现在会不会过小，这么小做手术
1	嗯，好的，小孩现在会不会过小，这么小做手术	谢谢医生
1	额头中间有一根竖直的青筋突出怎么办啊？	大概有半年多
1	大概有半年多	以前抬头纹比较严重
1	以前抬头纹比较严重	那需要吃药吗？
1	早泄早泄能看好吗，不用手术吧	你在哪家医院
1	贲门癌，十几年前就已经有脑梗贲门手术？	怎么才是最好的治疗方法？有说手术做了也最多活三年
1	室缺合并肺高压室缺合并肺高压	现在主要是感觉还有痰，胃口很差，咳嗽是好很多了，那是不是可以做手术呢
1	现在主要是感觉还有痰，胃口很差，咳嗽是好很多了，那是不是可以做手术呢	好的，谢谢医生
1	新生儿出生20多天乙肝抗体呈阳性怎么回事请问有事吗	孩子是早产儿，还没有注射过乙肝疫苗，怎么会有抗体呢
1	孩子是早产儿，还没有注射过乙肝疫苗，怎么会有抗体呢	那请问有事吗
1	那请问有事吗	医生说有三项检查呈阳性
1	医生说有三项检查呈阳性	还不知道呢，医生让我们父母做个血常规检查，检查结果还没出来，说孩子有抗体，可能是父母一方曾经感染过乙肝病毒
1	还不知道呢，医生让我们父母做个血常规检查，检查结果还没出来，说孩子有抗体，可能是父母一方曾经感染过乙肝病毒	是孩子做乙肝DNA检测吗
1	乙肝乙肝疫苗可以防乙肝吗	乙肝不是那个什么阳性+那个没事吗？
1	2017年12月20诊断，管腔狭窄四年前在济南齐鲁医院放过支架	刘大夫你好：根据诊断书，给推荐好的治疗方案，谢谢
1	停经一月怀孕初期，怀孕初期	若是做人流需要住院吗？
1	若是做人流需要住院吗？	张医生如果去你们医院需要住院吗？
1	鼓膜内陷听力下降小孩鼻窦炎小孩鼻窦炎、腺样体肿大、鼓	嗯好的谢谢大夫非常感谢您的回答
1	怀孕问题lgG阳性对胎儿有影响吗？	第二次检查是在下午四点，没空腹会影响结果吗？
1	眼镜近视戴眼镜还是重影是需要做手术眼镜近视屈光不正	我还没有去医院检查现在眼镜在带就是比以前看的清楚还是重影
1	宫颈癌前病变宫颈癌前病变请求治疗方案	请问大夫我子宫和附件全切除以后还用药物治疗吗？之后还需要怎么治疗
1	艾滋病依您的专业知识回答我！谢谢	您好，我45天三甲医院金标快速法阴，76天三甲医院酶免阴，100天三甲医院金标酶免双阴，请问我还需要检查多久可以完全排除？麻烦您了，先谢谢了！
1	您好，我45天三甲医院金标快速法阴，76天三甲医院酶免阴，100天三甲医院金标酶免双阴，请问我还需要检查多久可以完全排除？麻烦您了，先谢谢了！	请问我能完全排除了吗？我能和老婆要小孩了吗？谭医生！
1	右边屁股凹进去的地方酸，连带大腿外侧也酸右边屁股酸痛	还没有去看医生，要挂骨科做检查是吗？
1	还没有去看医生，要挂骨科做检查是吗？	我家附近有雨花医院，是二级医院，我在那照片子可以吗？因为大医院照片子都要预约
1	专家判定胃癌说满肚子肌瘤、胃下肠道都狭窄太年轻，让人太	你好医生：你看我姐姐的病情还有没有治疗可能性、现在解大便困难，你说很快不能吃饭了、不能吃饭了怎么办呀？
1	你好医生：你看我姐姐的病情还有没有治疗可能性、现在解大便困难，你说很快不能吃饭了、不能吃饭了怎么办呀？	那肚子肿瘤从哪来的？现在给她吃点什么东西好那医生
1	孕晚期预产期计算	不用延后么？
1	不用延后么？	早期B超娃儿偏小对吗？
1	早期B超娃儿偏小对吗？	因为我第一胎是剖宫产，医生不建议我顺产了，所以要问哈。我只有4.26和5.5日同房，哪天符合早期B超？
1	宫颈癌前病变HPV16阳性CIN2级宫颈癌前病变是否一定得锥	还会复发吗？HPV切完后能转阴吗？
1	还会复发吗？HPV切完后能转阴吗？	那还有什么更好的办法吗？一定得切吗？用药有可能恢复吗？
1	那还有什么更好的办法吗？一定得切吗？用药有可能恢复吗？	谢谢
1	谢谢	赵大夫您好我已经做完宫颈锥切今天是第四天从昨天开始流的黄水就多了而且还有异味请问这是正常的吗？
1	赵大夫您好我已经做完宫颈锥切今天是第四天从昨天开始流的黄水就多了而且还有异味请问这是正常的吗？	有点臭
1	有点臭	这是正常现象吗？
1	激光脱完胡子，下面的肉黑黑的一片激光脱胡子后肉黑了	您好，医生，我这个可以做修复色沉的激光么
1	您好，医生，我这个可以做修复色沉的激光么	医生，我可以挂胡子不，不影响吧
1	医生，我可以挂胡子不，不影响吧	已经五个月了，医生，
1	宫腔积液，右侧输卵管积水请问教授我的报告单能看出是否患	很多医师说造影要三个月后才能试怀，请问您说的造影剂是碘水还是碘油呢？对胎儿没影响吗
1	很多医师说造影要三个月后才能试怀，请问您说的造影剂是碘水还是碘油呢？对胎儿没影响吗	请问湘雅医院可以造影吗
1	请问湘雅医院可以造影吗	我月经前在当地医院检查了白带常规和支原体衣原体，月经干净三天来你们造影还要做检查吗
1	我月经前在当地医院检查了白带常规和支原体衣原体，月经干净三天来你们造影还要做检查吗	请问造影要预约吗？我上午做高铁来医院，下午可以做造影手术吗？多久出结果？下午五点之后可以走吗
1	请问造影要预约吗？我上午做高铁来医院，下午可以做造影手术吗？多久出结果？下午五点之后可以走吗	手术费用大概多少
1	大便带血（感觉大便和血分开的）大便带血.	我就是搽屁股的时候看见纸上有感觉就是那里流血了然后搽的痕迹一样没有出现鲜血上完之后肛门有点痛不过一会就好了这种情况出现过两次
1	我就是搽屁股的时候看见纸上有感觉就是那里流血了然后搽的痕迹一样没有出现鲜血上完之后肛门有点痛不过一会就好了这种情况出现过两次	这主要是什么引起的呢？我上大便都很快不便秘
1	子宫肌腺症曼月乐和达菲林哪个疗效好？	谢谢您的回复。上曼月乐环真的会不定期出血吗？
1	严重早泄严重早泄怎么办	您好！请问必利劲是中药还是西药，哪里有售？谢谢！
1	乳腺增生结节乳腺问题咨询	但是B超上不是没说明是纤维瘤呀，如果要做手术是门诊手术还是需要住院的
1	但是B超上不是没说明是纤维瘤呀，如果要做手术是门诊手术还是需要住院的	在怀孕前是必须要做的吗？做了过后多久才能怀孕
1	在怀孕前是必须要做的吗？做了过后多久才能怀孕	门诊手术的费用大概是多少
1	门诊手术的费用大概是多少	做了过后多久才能怀孕啊？
1	做了过后多久才能怀孕啊？	做了过后还会长不？
1	做了过后还会长不？	做了过后会影响后面哺乳吗
1	做了过后会影响后面哺乳吗	我双侧腋窝淋巴结增大有什么影响不
1	我双侧腋窝淋巴结增大有什么影响不	那我到时候再来检查一下，谢谢医生啦
1	感音神经性耳聋感音神经性耳聋怎么治疗最好	好的，谢谢
1	好的，谢谢	孩子现在太小的声音没什么反应，正常说话的声音近距离可以听到，像我女儿这种情况七个月再回去复查会不会耽误治疗啊？
1	吃东西咽不下，纵膈CT显示食道扩张并积液那家医院好	请问这个是不是要做手术
1	请问这个是不是要做手术	还要做那些检查?
1	还要做那些检查?	长安医院诊断的是食道下段窄导致上段扩张积液。说是先天性的，但是长安医院做不了这个手术
1	脚肿起来了静脉曲张如果痒受不了怎么办擦什么药	没有做过彩超
1	没有做过彩超	以前在广州人民医院做的现在已经找不到了
1	眼科眼球震抖，近视，该怎么办眼球颤抖看不清	手术后我的眼睛就会好吗？在我们枣庄这边有的大夫说，我这种情况没有必要手术，你能给我提供好的治疗吗？
1	咽痰耳响左腮淋巴结嘴巴长泡然后开始说话耳响	好几个月了……。
1	好几个月了……。	是不是疱疹
1	胸11爆裂骨折伴截瘫，大小便失禁大小便失禁	那大小便有没有更好的办法呢？
1	胎停怎样避免胎停育	还需要查点别的嘛
1	严重早泄早泄严重伴有勃起不坚	勃起困难是近一段时间才有的有时候有晨勃您什么时候上班我是林州的过去找你挂号
1	妊娠期间脖子上长了好多类似黑痣的东西妊娠期间脖子上长了	没有，有人说是病毒，有人说没事。请您帮我看下
1	门牙掉了一块问下可以补吗不想做烤瓷门牙掉一块，可以补	那需要怎么弄
1	那需要怎么弄	好的谢谢
1	好的谢谢	贴面修复费用贵吗
1	肝移植肝移植病理	那以哪个为准？下面那个镜下观看呢
1	那以哪个为准？下面那个镜下观看呢	啊？哪句话能看出来
1	太阳穴周围头疼，想睡觉，无力吃什么药？发烧太阳穴附近头	好的谢谢您
1	尖锐湿疣，怎么治才能治好，做手术会复发？尖锐湿疣。	是的
1	是的	大前天医生给我做了手术
1	大前天医生给我做了手术	请问手术会复发？
1	手掌有痣孩子手掌有痣	您建议多大可以做这类手术？另外到什么症状必须去医院看了？
1	您建议多大可以做这类手术？另外到什么症状必须去医院看了？	好的，谢谢医生
1	脑出血脑出血第六天出现眼球颤动看东西晃动	嗯现在已经好转了
1	宝宝频繁夜醒频繁夜醒睡眠障碍	宝宝还不会吃米糊，才五个月
1	妊娠期高血压剖宫产后视力模糊不清产后视力模糊不清	请问能不能恢复呢？您有过这样的病人吗？
1	请问能不能恢复呢？您有过这样的病人吗？	请问这3种药可以母乳喂养孩子吗？
1	两枚右侧脉络丛囊肿5*4mm2个月的婴儿右侧脉络丛囊肿	他们没给我片子就做了个b超因为孩子太小不想做ct请问有影响吗对生长发育
1	他们没给我片子就做了个b超因为孩子太小不想做ct请问有影响吗对生长发育	孩子太小不敢做这个比ct辐射小吗？
1	畸形率高这两个药对精子畸形率有影响吗？一般试管	一般吃完多久见效？
1	一般吃完多久见效？	好的谢谢
1	脑积水脑积水怎么治疗	没有啊，就是这两天头疼
1	没有啊，就是这两天头疼	去医院做ct，检查结论是脑积水可能大
1	右膝外翻，骨关节炎，半月板损伤。腰间盘滑脱骨关节炎控	谢谢医生
1	月经量少月经量过少犹豫做不做宫腔镜	输卵管造影可以看出宫腔问题吗？
1	想检查了解体内雄性激素是否太少想检查了解体内雄性激素是	检查做过了，只是没时间去医院取报告，预约了内分泌科是月底的号
1	先天性心脏病房间隔缺损我这种病必须做手术吗	我做手术的费用大概多少呢？
1	我做手术的费用大概多少呢？	成人也是挂小儿心脏外科就见李大夫了吗？还是挂别的科室呢？
1	成人也是挂小儿心脏外科就见李大夫了吗？还是挂别的科室呢？	我是内蒙的人关键是挂不成李大夫的号，我是想下星期去做手术，网上没有名额了，114打电话说不能点名挂号，李大夫我去了以后可以给我加号吗？
1	结肠癌术后化疗后白细胞下降了	医生，今天我听到说我爸肠癌，癌细胞逃掉1个，不知道什么意思，逃掉1个靠化疗消灭的掉吗？到底是啥意思？
1	医生，今天我听到说我爸肠癌，癌细胞逃掉1个，不知道什么意思，逃掉1个靠化疗消灭的掉吗？到底是啥意思？	是上个月病理报告出来的时候说逃掉1个的
1	是上个月病理报告出来的时候说逃掉1个的	那通过化疗，这3个转移的淋巴结能否被杀掉，？如果杀不掉，会造成什么后果？医生您把知道的全跟我说吧，医院看病医生不告诉我们这么多
1	那通过化疗，这3个转移的淋巴结能否被杀掉，？如果杀不掉，会造成什么后果？医生您把知道的全跟我说吧，医院看病医生不告诉我们这么多	而且排个队几小时，看个病就几分钟，失望
1	而且排个队几小时，看个病就几分钟，失望	吴医生，出院小结奉上，吴医生那通过化疗，这3个转移的癌细胞如果杀不掉，会造成什么后果？，如果杀不掉还有啥补救措施？
1	第三次化疗后癌胚抗原下降到1点几，正常范围我看到是5以下，这个说明啥，这个指标下降有啥意义吗	化疗前是8点几
1	化疗前是8点几	我也去检查了肠镜，我28岁，我这个图片有没有什么问题，我看不懂
1	我也去检查了肠镜，我28岁，我这个图片有没有什么问题，我看不懂	想知道我得肠癌的风险
1	隐睾隐睾的怎么治疗，从B超单上可以判断出是隐	手术费用多少？几岁手术比较合适？康复期是多久？谢谢，
1	手术费用多少？几岁手术比较合适？康复期是多久？谢谢，	手术风险大吗？？？多久可以出院？？？
1	手术风险大吗？？？多久可以出院？？？	手术风险大吗？？？多久可以出院？？？
1	手术风险大吗？？？多久可以出院？？？	手术费用是多少呀？？？？多少岁手术比较合适呀？
1	手术费用是多少呀？？？？多少岁手术比较合适呀？	我小孩1岁2个月了，帮我看看报告，几岁手术最理想呀？现在打激素针有没有下降的可能性呀
1	女友阴道口碎了一般女友阴部问题	啥是处女膜缘……
1	啥是处女膜缘……	就是处女膜破了之后留下的东西？
1	就是处女膜破了之后留下的东西？	但根据些生理变化可能已经被我弄破了...
1	但根据些生理变化可能已经被我弄破了...	就是以前是个挺大的口之后感觉是呢个好像叫大阴唇的地方变肥了给挤的就呢么点了
1	就是以前是个挺大的口之后感觉是呢个好像叫大阴唇的地方变肥了给挤的就呢么点了	处女膜缘呢么大吗？
1	处女膜缘呢么大吗？	感觉呢个口只比小拇指头大一点
1	感觉呢个口只比小拇指头大一点	不知道这个破了要不要告诉她...
1	后背脊柱两侧不一样高，脊柱侧弯脊柱侧弯，两侧一高一低	没有
1	颈部右侧有些肿，无痛感。颈部右侧肿大，无痛感。怎样就诊	谢谢
1	角膜外伤缝合眼外伤角膜缝合	五个月拆的角膜线，有一根线由于伤口太深，而且已经和组织长到一起，实在拆不出来，请问这根线留在眼睛里会不会感染，会不会自己吸收掉？
1	五个月拆的角膜线，有一根线由于伤口太深，而且已经和组织长到一起，实在拆不出来，请问这根线留在眼睛里会不会感染，会不会自己吸收掉？	小牛血去蛋白滴眼液可以减轻白斑吗
1	小牛血去蛋白滴眼液可以减轻白斑吗	角膜受过伤可以继续学舞蹈吗？剧烈的肢体运动会影响角膜旧伤吗？
1	角膜受过伤可以继续学舞蹈吗？剧烈的肢体运动会影响角膜旧伤吗？	减轻白斑增生有什么好药吗？
1	减轻白斑增生有什么好药吗？	当地医生说白斑可以用激光治疗，我们医院可以吗？
1	当地医生说白斑可以用激光治疗，我们医院可以吗？	如果深度合适，有时间限制吗？等孩子长大了再做也可以？还是越早越好
1	忽然性情大变，变得情绪低落，有自虐倾向。突然低落厌世	他是个特别外向开朗的人，忽然变成这样，是抑郁症吗？
1	右眼黄色分泌物，白眼球有红血色右眼黄色分泌物，白眼球有	没有去医院，现在再用妥布霉素，有了明显的好转
1	没有去医院，现在再用妥布霉素，有了明显的好转	谢谢您
1	新生儿梦中频繁伸胳膊伸腿新生儿梦中频繁使劲	宝宝排气比较多，每次伸胳膊伸腿后都会放屁，喂奶的时候经常能听到肚子咕咕叫。这是肠胃不好吗？
1	宝宝排气比较多，每次伸胳膊伸腿后都会放屁，喂奶的时候经常能听到肚子咕咕叫。这是肠胃不好吗？	这种顺时针的按摩是每天进行一次，还是在他撑胳膊伸腿的时候按摩，每次多长时间？出现胀气与奶粉有关系吗？每次喝完奶都拍铬能缓解胀气吗？
1	脑出血预后可否使用化痰和消炎口服药还是必须做雾化	大概要怎么估计这样的病人呢
1	大概要怎么估计这样的病人呢	护理
1	暴躁易怒容易暴怒怎么办	这是精神疾病么？
1	这是精神疾病么？	都需要做哪些检查呢
1	长期咳嗽进入冬季长期咳嗽，总不好	我忘记说了，我这个咳嗽睡觉就不咳嗽了，很好睡觉
1	我忘记说了，我这个咳嗽睡觉就不咳嗽了，很好睡觉	照片、Ct，这些，医生也叫输液的，但是好不了，就没有去了
1	糖尿病早餐后高早餐后高血糖	这几天调过来了
1	这几天调过来了	早晨扎22餐后血糖8晚上扎20餐后血糖7/8晚上九点扎22早晨空腹是7
1	早晨扎22餐后血糖8晚上扎20餐后血糖7/8晚上九点扎22早晨空腹是7	我今天晚上9点要在多扎两个单位24可以吗
1	我今天晚上9点要在多扎两个单位24可以吗	门冬胰岛素3短一长的晚上九点扎的是，地特胰岛素
1	门冬胰岛素3短一长的晚上九点扎的是，地特胰岛素	三短一长啊
1	三短一长啊	夜间不扎空腹高啊
1	夜间不扎空腹高啊	我怕老吃药对身体不好降糖效果也不行
1	小儿疝气小儿疝气手术咨询	好的费用大概多少
1	好的费用大概多少	没有医保农村合作医疗可以报吗
1	没有医保农村合作医疗可以报吗	好的谢谢您
1	好的谢谢您	你好
1	你好	在吗
1	在吗	如果我现在预约手术什么时候能做呢
1	右侧髋关节IIb型婴儿右侧髋关节IIb型，是否需要治疗	好的，谢谢杨主任，月底来检查
1	好的，谢谢杨主任，月底来检查	好的，谢谢
1	左耳听力重度损失左耳听力损失	平时除了耳朵痒，偶尔也会说耳朵疼，好像没什么症状了，就只检查了电测听力学检查
1	平时除了耳朵痒，偶尔也会说耳朵疼，好像没什么症状了，就只检查了电测听力学检查	今天问医院的医院他说是神经性耳聋没办法医，
1	今天问医院的医院他说是神经性耳聋没办法医，	但是孩子出生耳朵是没问题的，
1	但是孩子出生耳朵是没问题的，	没有，
1	嘴里下颚有个水泡嘴里下颚上起了一个水泡	都没有
1	新生儿缺氧缺血脑病疑似疑似缺氧缺血脑病	出生体重2830,无原因早产，胎心胎动一直正常，脐带没有异常，也没有窒息缺氧病史，羊水性质不知道啊，我们一直在长春市妇产医院做产检，没有过任何异常现象
1	谢谢医生！请问蛛网膜下腔增宽这一问题是否严重？此外目前医院给孩子打了营养神经的药，是否会对孩子产生副作用，有必要吗？	蛛网膜下增宽？有自愈可能吗？问题严重吗？
1	蛛网膜下增宽？有自愈可能吗？问题严重吗？	非常感谢！有您的解答我就放心了！
1	包茎请问男孩应该在几岁时检查是否有包茎的病	我弟今年十一岁了是不是还给他检查一下了如果现在检查怎样算正常呀谢谢
1	人流术后人流手术后一直有褐色分泌物，屈螺酮炔雌	这两天来月经小肚子疼以前来月经也疼
1	这两天来月经小肚子疼以前来月经也疼	好的，谢谢大夫～
1	慢性肝炎大山羊，在线等	补充的病例资料
1	肛周脓肿肛周脓肿术后恢复问题	你好。我是想咨询下。肛周脓肿术后的问题
1	你好。我是想咨询下。肛周脓肿术后的问题	我现在的问题是术后总排气。然后会带出一些透明粘液。有点臭。我每天是用乐迪洗液坐浴两次，刀口内抹的九华膏，然后还上一颗栓。
1	小腿胫骨骨折小腿骨折移位	你好
1	唐氏筛查唐氏筛查综合症	就是我这个必须要做进一步检查，若再次做一次唐筛的话结果还是一样的？
1	怀孕60天胎停，有两次流产历史，症状一样怀孕两个月1月2日	有没有建议哪个医院的？我是浙江丽水的，今天刚查到胎停的，比较急。
1	痔疮痔疮(外，内)	我的痔疮不出血，要是出血是不是很严重了
1	耳鸣耳鸣问题。	医生您好，请问这项检查是测试听力的吗？我听东西还是听清楚的，需要做这个测试吗？
1	低级别膀胱癌切除后尿液白色低级别膀胱癌切除后(定期膀胱	灌药为表柔沙星和生理盐水，62岁，
1	灌药为表柔沙星和生理盐水，62岁，	只有灌药后持续三天小便有白色浑浊，
1	声带囊肿手术后声带囊肿术后	2017年2月份做的声带囊肿手术，声音一直没恢复正常、这段时间有声嘶，这是今天做的动态喉镜。
1	2017年2月份做的声带囊肿手术，声音一直没恢复正常、这段时间有声嘶，这是今天做的动态喉镜。	发音训练，我学习效果不好，发音不准确
1	乳房纤维瘤手术事项咨询	没有，查了一些文章，再根据一年以前的一个检查报告，自己检查纤维瘤长大了很多，为了防止恶化，想要手术治疗，想了解一下手术前后注意事项，多久能够恢复正常工作，工作是老师
1	点痣的脸上有些斑肤色不均匀。点痣点雀斑，激光美容。	像脸上的斑也可以打去吗？
1	像脸上的斑也可以打去吗？	比如说要脸美白一下。
1	比如说要脸美白一下。	总体这一套是什么价位？
1	输卵管问题输卵管检查注意什么	做造影会对身体产生影响是吗
1	每到下午脸蛋通红而且很热每到下午脸蛋发红发热	一个月了，没有其他症状
1	一个月了，没有其他症状	就是一到下午就脸红
1	就是一到下午就脸红	您的意思就是消化不良吗？
1	您的意思就是消化不良吗？	为什么上午和晚上没事呢？
1	甲亢心动过速原发性还是亚急性甲亢？	之前有过发烧和急性咽炎其他都好
1	结婚5年未怀孕输卵管积水输卵管介入手术后多久可以试孕？	你好！苏主任，查封闭抗体和自身免疫性抗体，费用多少啊？
1	我11月初开始总是会有便意，肛门感觉涨肛门坠胀感觉是肠子	两年前做过肠镜当时也是差不多感觉，肠镜做出来是好的
1	两年前做过肠镜当时也是差不多感觉，肠镜做出来是好的	谢谢医生给的建议
1	谢谢医生给的建议	是不是比较轻微的直肠炎症肠镜也不一定看的出来？
1	发热4天，已经去医院检查说是流感高热不退怎么处理	好的
1	电击自己能恢复好吗	就是左胳膊没有知觉
1	就是左胳膊没有知觉	使不上劲
1	脚腕筋骨疼痛脚腕处扭伤筋骨痛	谢谢大夫
1	胰头占位，手术发现肿瘤包住血管就切除胆囊急求急求胰腺癌	哦，谢谢您了
1	抑郁症焦虑症吃欣百达心烦加重	好的，谢谢！
1	好的，谢谢！	黄大夫，一般欣百达几天能起效呢？为什么吃了药比原来症状更严重了呢？
1	黄大夫，一般欣百达几天能起效呢？为什么吃了药比原来症状更严重了呢？	哦，谢谢您！那就再观察一段吧！
1	哦，谢谢您！那就再观察一段吧！	黄大夫您好，吃欣百达今天第13天，睡眠这两天有所改善，但仍然心烦得很，和人交谈，刚说两句就开始烦躁，什么时候能有所改善啊
1	恐艾最快多久能检查有没有感染	我的机率大不大？我有老婆孩子假如传染上多久会传播？
1	我的机率大不大？我有老婆孩子假如传染上多久会传播？	在吗，大夫？
1	在吗，大夫？	很多朋友都跟我说没事，现在哪来那么多的艾滋病。说小姐比平常人还在意呢。我还是放不下心
1	手上严重蜕皮，手掌上有小水泡手上脱皮，手掌起密集小水泡	请问要使用什么药物呢？
1	癫痫怎么能帮我儿子控制癫痫发作	没做过基因检测，有必要做吗，是验父母及孩子的血？抽血后多久出结果？左乙拉西坦最大剂量是多少，三周岁，35斤
1	甲状腺甲状腺吃药不管用	是75ug吗
1	术后二十六天钢纤处和脚掌脚趾头痛怎么回事术后脚疼怎么回	片子只是术前片子术后的没拍
1	片子只是术前片子术后的没拍	一个月以后回去复查
1	一个月以后回去复查	手术是在你们医院做的
1	手术是在你们医院做的	现在回去还是十九号回去
1	现在回去还是十九号回去	不行再待半个月回去复检怎样
1	不行再待半个月回去复检怎样	行现在就是皮肤疼就像火烧的一样
1	行现在就是皮肤疼就像火烧的一样	是不是神经的事
1	是不是神经的事	昨晚难受的要命今天好很多了
1	蛛网膜脑囊肿右侧蛛网膜脑囊肿	在的
1	在的	您是医生吗？
